     name      zhel      zcmb f    st   est   Mmax  eMmax    t0  EBVmw eEBVmw  covMs     dist
ASAS15cb   0.0400100 0.0411361 Y 1.088 0.052 17.269 0.087   6.7 0.0279 0.0028  5.123e-04    Ho
ASAS15cb   0.0400100 0.0411361 i 1.088 0.052 17.670 0.076   5.2 0.0279 0.0028  1.955e-04    Ho
ASAS15cb   0.0400100 0.0411361 r 1.088 0.052 17.046 0.040   0.1 0.0279 0.0028  3.778e-04    Ho
ASAS15cd   0.0342863 0.0353887 B 1.001 0.005 16.667 0.007  -3.5 0.0261 0.0026  4.808e-06    Ho
ASAS15cd   0.0342863 0.0353887 H 1.001 0.005 17.575 0.018   0.9 0.0261 0.0026  6.798e-06    Ho
ASAS15cd   0.0342863 0.0353887 J 1.001 0.005 17.304 0.013   0.8 0.0261 0.0026 -7.758e-06    Ho
ASAS15cd   0.0342863 0.0353887 V 1.001 0.005 16.697 0.006  -4.7 0.0261 0.0026  6.143e-06    Ho
ASAS15cd   0.0342863 0.0353887 Y 1.001 0.005 17.424 0.018   1.1 0.0261 0.0026  5.891e-07    Ho
ASAS15cd   0.0342863 0.0353887 g 1.001 0.005 16.627 0.007  -3.8 0.0261 0.0026  5.805e-06    Ho
ASAS15cd   0.0342863 0.0353887 i 1.001 0.005 17.478 0.011  -0.1 0.0261 0.0026 -5.615e-07    Ho
ASAS15cd   0.0342863 0.0353887 r 1.001 0.005 16.862 0.007  -5.0 0.0261 0.0026  3.062e-06    Ho
ASAS15cd   0.0342863 0.0353887 u 1.001 0.005 17.041 0.012  -2.0 0.0261 0.0026  1.260e-06    Ho
ASAS15da   0.0487000 0.0488203 B 0.851 0.025 17.543 0.062   2.5 0.0303 0.0030 -1.186e-04    Ho
ASAS15da   0.0487000 0.0488203 V 0.851 0.025 17.676 0.044   1.1 0.0303 0.0030 -1.380e-05    Ho
ASAS15da   0.0487000 0.0488203 g 0.851 0.025 17.578 0.038   2.2 0.0303 0.0030 -8.953e-05    Ho
ASAS15da   0.0487000 0.0488203 i 0.851 0.025 18.325 0.070   5.2 0.0303 0.0030 -2.055e-05    Ho
ASAS15da   0.0487000 0.0488203 r 0.851 0.025 17.795 0.034   1.2 0.0303 0.0030 -5.119e-05    Ho
ASAS15da   0.0487000 0.0488203 u 0.851 0.025 18.035 0.094   4.0 0.0303 0.0030 -1.967e-04    Ho
ASAS15db   0.0109900 0.0113676 B 0.953 0.003 14.683 0.006  -6.1 0.0290 0.0029  6.447e-06    Ho
ASAS15db   0.0109900 0.0113676 H 0.953 0.003 14.977 0.029  17.3 0.0290 0.0029  2.885e-06    Ho
ASAS15db   0.0109900 0.0113676 J 0.953 0.003 15.042 0.060  16.8 0.0290 0.0029  1.040e-05    Ho
ASAS15db   0.0109900 0.0113676 V 0.953 0.003 14.605 0.004  -7.4 0.0290 0.0029  2.900e-06    Ho
ASAS15db   0.0109900 0.0113676 Y 0.953 0.003 15.019 0.043  17.5 0.0290 0.0029 -9.734e-06    Ho
ASAS15db   0.0109900 0.0113676 g 0.953 0.003 14.616 0.005  -6.4 0.0290 0.0029  4.457e-06    Ho
ASAS15db   0.0109900 0.0113676 i 0.953 0.003 15.117 0.008  -2.8 0.0290 0.0029 -2.016e-06    Ho
ASAS15db   0.0109900 0.0113676 r 0.953 0.003 14.596 0.005  -7.5 0.0290 0.0029  9.834e-07    Ho
ASAS15db   0.0109900 0.0113676 u 0.953 0.003 15.207 0.008  -4.6 0.0290 0.0029  4.334e-06    Ho
ASAS15dd   0.0243567 0.0247417 B 0.849 0.006 16.053 0.007  -0.7 0.0461 0.0046 -2.843e-06    Ho
ASAS15dd   0.0243567 0.0247417 H 0.849 0.006 16.279 0.035  14.9 0.0461 0.0046  9.761e-06    Ho
ASAS15dd   0.0243567 0.0247417 J 0.849 0.006 16.240 0.092  18.8 0.0461 0.0046  2.977e-06    Ho
ASAS15dd   0.0243567 0.0247417 V 0.849 0.006 16.070 0.006  -2.1 0.0461 0.0046  1.096e-05    Ho
ASAS15dd   0.0243567 0.0247417 Y 0.849 0.006 16.492 0.047  14.7 0.0461 0.0046 -1.734e-05    Ho
ASAS15dd   0.0243567 0.0247417 g 0.849 0.006 16.029 0.006  -1.0 0.0461 0.0046 -1.408e-06    Ho
ASAS15dd   0.0243567 0.0247417 i 0.849 0.006 16.666 0.010   2.0 0.0461 0.0046 -3.691e-06    Ho
ASAS15dd   0.0243567 0.0247417 r 0.849 0.006 16.129 0.006  -2.0 0.0461 0.0046 -3.068e-06    Ho
ASAS15dd   0.0243567 0.0247417 u 0.849 0.006 16.565 0.011   0.8 0.0461 0.0046 -1.094e-05    Ho
ASAS15eb   0.0164700 0.0173082 B 0.820 0.018 15.207 0.013  -0.8 0.1652 0.0165 -4.154e-05    Ho
ASAS15eb   0.0164700 0.0173082 V 0.820 0.018 15.343 0.010  -2.2 0.1652 0.0165  3.847e-05    Ho
ASAS15eb   0.0164700 0.0173082 g 0.820 0.018 15.223 0.011  -1.1 0.1652 0.0165 -2.341e-05    Ho
ASAS15eb   0.0164700 0.0173082 i 0.820 0.018 15.936 0.024   1.7 0.1652 0.0165 -9.393e-05    Ho
ASAS15eb   0.0164700 0.0173082 r 0.820 0.018 15.448 0.013  -2.0 0.1652 0.0165 -4.847e-05    Ho
ASAS15eb   0.0164700 0.0173082 u 0.820 0.018 15.502 0.020   0.7 0.1652 0.0165 -1.086e-04    Ho
ASAS15fr   0.0334133 0.0345082 B 0.905 0.021 16.676 0.053   1.4 0.0321 0.0032 -8.091e-06    Ho
ASAS15fr   0.0334133 0.0345082 H 0.905 0.021 17.507 0.043   5.0 0.0321 0.0032 -3.138e-06    Ho
ASAS15fr   0.0334133 0.0345082 J 0.905 0.021 17.258 0.073   4.3 0.0321 0.0032 -6.795e-05    Ho
ASAS15fr   0.0334133 0.0345082 V 0.905 0.021 16.823 0.039   0.1 0.0321 0.0032 -2.162e-05    Ho
ASAS15fr   0.0334133 0.0345082 Y 0.905 0.021 17.321 0.075   5.1 0.0321 0.0032 -6.911e-05    Ho
ASAS15fr   0.0334133 0.0345082 g 0.905 0.021 16.687 0.031   1.2 0.0321 0.0032 -9.170e-06    Ho
ASAS15fr   0.0334133 0.0345082 i 0.905 0.021 17.567 0.065   4.5 0.0321 0.0032 -9.790e-06    Ho
ASAS15fr   0.0334133 0.0345082 r 0.905 0.021 16.930 0.030   0.1 0.0321 0.0032 -1.246e-05    Ho
ASAS15fr   0.0334133 0.0345082 u 0.905 0.021 17.067 0.081   2.9 0.0321 0.0032 -2.573e-05    Ho
ASAS15ga   0.0066267 0.0076517 B 0.500 0.031 15.500 0.034  -3.7 0.0236 0.0024  4.011e-04    Ho
ASAS15ga   0.0066267 0.0076517 H 0.500 0.031 14.680 0.186   1.2 0.0236 0.0024 -2.897e-04    Ho
ASAS15ga   0.0066267 0.0076517 J 0.500 0.031 14.293 0.151   1.2 0.0236 0.0024 -7.131e-04    Ho
ASAS15ga   0.0066267 0.0076517 V 0.500 0.031 15.079 0.038  -5.2 0.0236 0.0024  7.881e-04    Ho
ASAS15ga   0.0066267 0.0076517 Y 0.500 0.031 14.693 0.122  -1.8 0.0236 0.0024  4.673e-04    Ho
ASAS15ga   0.0066267 0.0076517 g 0.500 0.031 15.321 0.037  -3.9 0.0236 0.0024  4.709e-04    Ho
ASAS15ga   0.0066267 0.0076517 i 0.500 0.031 15.077 0.175   2.4 0.0236 0.0024 -4.359e-04    Ho
ASAS15ga   0.0066267 0.0076517 r 0.500 0.031 14.974 0.232  -5.5 0.0236 0.0024  1.791e-03    Ho
ASAS15ga   0.0066267 0.0076517 u 0.500 0.031 16.686 0.058  -2.2 0.0236 0.0024  2.290e-04    Ho
ASAS15go   0.0189100 0.0192546 B 1.072 0.011 16.067 0.005  -3.9 0.1369 0.0137  5.055e-06    Ho
ASAS15go   0.0189100 0.0192546 H 1.072 0.011 16.248 0.030   0.4 0.1369 0.0137  4.286e-06    Ho
ASAS15go   0.0189100 0.0192546 J 1.072 0.011 16.087 0.025   0.8 0.1369 0.0137 -2.399e-06    Ho
ASAS15go   0.0189100 0.0192546 V 1.072 0.011 15.853 0.004  -5.3 0.1369 0.0137 -1.189e-05    Ho
ASAS15go   0.0189100 0.0192546 Y 1.072 0.011 16.316 0.036   0.7 0.1369 0.0137  2.939e-06    Ho
ASAS15go   0.0189100 0.0192546 g 1.072 0.011 15.958 0.004  -4.3 0.1369 0.0137  1.066e-05    Ho
ASAS15go   0.0189100 0.0192546 i 1.072 0.011 16.429 0.010  -0.7 0.1369 0.0137  1.413e-06    Ho
ASAS15go   0.0189100 0.0192546 r 1.072 0.011 15.832 0.006  -5.7 0.1369 0.0137  2.057e-05    Ho
ASAS15go   0.0189100 0.0192546 u 1.072 0.011 16.778 0.008  -2.4 0.1369 0.0137 -1.685e-05    Ho
ASAS15gr   0.0242832 0.0247678 B 1.031 0.006 15.826 0.005  -3.3 0.0823 0.0082  5.913e-06    Ho
ASAS15gr   0.0242832 0.0247678 H 1.031 0.006 16.648 0.042  15.0 0.0823 0.0082  8.014e-06    Ho
ASAS15gr   0.0242832 0.0247678 J 1.031 0.006 16.369 0.077  15.2 0.0823 0.0082 -7.052e-06    Ho
ASAS15gr   0.0242832 0.0247678 V 1.031 0.006 15.872 0.004  -4.6 0.0823 0.0082 -1.652e-06    Ho
ASAS15gr   0.0242832 0.0247678 Y 1.031 0.006 16.618 0.066  15.3 0.0823 0.0082 -2.366e-06    Ho
ASAS15gr   0.0242832 0.0247678 g 1.031 0.006 15.819 0.004  -3.6 0.0823 0.0082  4.558e-06    Ho
ASAS15gr   0.0242832 0.0247678 i 1.031 0.006 16.572 0.009   0.1 0.0823 0.0082 -6.062e-06    Ho
ASAS15gr   0.0242832 0.0247678 r 1.031 0.006 15.947 0.005  -4.9 0.0823 0.0082  1.714e-06    Ho
ASAS15gr   0.0242832 0.0247678 u 1.031 0.006 16.303 0.007  -1.8 0.0823 0.0082 -5.620e-06    Ho
ASAS15hf   0.0061733 0.0072452 B 0.939 0.005 14.003 0.008  -7.8 0.0854 0.0085  1.519e-05    Ho
ASAS15hf   0.0061733 0.0072452 H 0.939 0.005 14.426 0.051   4.6 0.0854 0.0085  7.357e-06    Ho
ASAS15hf   0.0061733 0.0072452 J 0.939 0.005 13.907 0.077   4.0 0.0854 0.0085  2.493e-06    Ho
ASAS15hf   0.0061733 0.0072452 V 0.939 0.005 13.999 0.006  -9.0 0.0854 0.0085  1.068e-05    Ho
ASAS15hf   0.0061733 0.0072452 Y 0.939 0.005 14.151 0.086   4.8 0.0854 0.0085 -4.213e-06    Ho
ASAS15hf   0.0061733 0.0072452 g 0.939 0.005 13.956 0.007  -8.0 0.0854 0.0085  1.357e-05    Ho
ASAS15hf   0.0061733 0.0072452 i 0.939 0.005 14.575 0.015  -4.5 0.0854 0.0085  1.984e-06    Ho
ASAS15hf   0.0061733 0.0072452 r 0.939 0.005 14.056 0.009  -9.1 0.0854 0.0085  7.806e-06    Ho
ASAS15hf   0.0061733 0.0072452 u 0.939 0.005 14.413 0.010  -6.3 0.0854 0.0085  1.039e-05    Ho
ASAS15hg   0.0297500 0.0308678 B 0.824 0.020 16.882 0.049   1.8 0.0410 0.0041 -2.409e-05    Ho
ASAS15hg   0.0297500 0.0308678 J 0.824 0.020 17.123 0.094   8.5 0.0410 0.0041 -6.896e-05    Ho
ASAS15hg   0.0297500 0.0308678 V 0.824 0.020 16.834 0.036   0.5 0.0410 0.0041 -2.608e-06    Ho
ASAS15hg   0.0297500 0.0308678 Y 0.824 0.020 17.161 0.088   9.2 0.0410 0.0041 -5.983e-05    Ho
ASAS15hg   0.0297500 0.0308678 g 0.824 0.020 16.834 0.028   1.6 0.0410 0.0041 -1.833e-05    Ho
ASAS15hg   0.0297500 0.0308678 i 0.824 0.020 17.353 0.060   4.4 0.0410 0.0041 -2.119e-06    Ho
ASAS15hg   0.0297500 0.0308678 r 0.824 0.020 16.847 0.027   0.6 0.0410 0.0041 -1.070e-05    Ho
ASAS15hg   0.0297500 0.0308678 u 0.824 0.020 17.504 0.075   3.4 0.0410 0.0041 -4.103e-05    Ho
ASAS15hx   0.0083000 0.0092051 B 1.034 0.004 13.147 0.004 -11.1 0.0415 0.0042  7.211e-06    Ho
ASAS15hx   0.0083000 0.0092051 H 1.034 0.004 14.082 0.013  -6.8 0.0415 0.0042 -1.905e-06    Ho
ASAS15hx   0.0083000 0.0092051 J 1.034 0.004 13.864 0.011  -6.6 0.0415 0.0042  1.466e-05    Ho
ASAS15hx   0.0083000 0.0092051 V 1.034 0.004 13.182 0.003 -11.4 0.0415 0.0042  3.623e-07    Ho
ASAS15hx   0.0083000 0.0092051 Y 1.034 0.004 13.950 0.017  -6.5 0.0415 0.0042 -1.624e-06    Ho
ASAS15hx   0.0083000 0.0092051 g 1.034 0.004 13.126 0.004 -11.4 0.0415 0.0042  6.294e-06    Ho
ASAS15hx   0.0083000 0.0092051 i 1.034 0.004 13.970 0.008  -7.8 0.0415 0.0042  8.284e-07    Ho
ASAS15hx   0.0083000 0.0092051 r 1.034 0.004 13.272 0.005 -12.8 0.0415 0.0042  5.242e-06    Ho
ASAS15hx   0.0083000 0.0092051 u 1.034 0.004 13.610 0.006  -9.6 0.0415 0.0042  7.367e-06    Ho
CSP12G     0.0369744 0.0379661 B 1.158 0.029 17.202 0.061   9.0 0.0283 0.0028 -1.117e-04    Ho
CSP12G     0.0369744 0.0379661 H 1.158 0.029 17.745 0.058  13.4 0.0283 0.0028 -4.694e-05    Ho
CSP12G     0.0369744 0.0379661 J 1.158 0.029 17.286 0.097  13.9 0.0283 0.0028  9.131e-05    Ho
CSP12G     0.0369744 0.0379661 V 1.158 0.029 17.093 0.043   7.8 0.0283 0.0028  7.897e-05    Ho
CSP12G     0.0369744 0.0379661 Y 1.158 0.029 17.489 0.081  13.8 0.0283 0.0028  2.959e-04    Ho
CSP12G     0.0369744 0.0379661 i 1.158 0.029 17.650 0.071  11.9 0.0283 0.0028  1.911e-04    Ho
CSP12G     0.0369744 0.0379661 r 1.158 0.029 17.128 0.038   6.7 0.0283 0.0028  1.721e-04    Ho
CSP12J     0.0146800 0.0149235 B 0.484 0.025 16.375 0.107   5.1 0.0678 0.0068 -3.476e-04    Ho
CSP12J     0.0146800 0.0149235 V 0.484 0.025 15.820 0.071   3.5 0.0678 0.0068 -1.694e-04    Ho
CSP12J     0.0146800 0.0149235 g 0.484 0.025 16.112 0.078   7.0 0.0678 0.0068 -2.780e-04    Ho
CSP12J     0.0146800 0.0149235 i 0.484 0.025 15.974 0.076   5.1 0.0678 0.0068 -4.636e-05    Ho
CSP12J     0.0146800 0.0149235 r 0.484 0.025 15.806 0.052   2.2 0.0678 0.0068 -1.521e-04    Ho
CSP12J     0.0146800 0.0149235 u 0.484 0.025 18.520 0.202   8.7 0.0678 0.0068 -3.969e-04    Ho
CSP12N     0.0971328 0.0982741 B 1.062 0.011 18.591 0.006  -8.9 0.0429 0.0043  2.370e-05    Ho
CSP12N     0.0971328 0.0982741 V 1.062 0.011 18.701 0.005 -10.2 0.0429 0.0043 -1.943e-05    Ho
CSP12N     0.0971328 0.0982741 Y 1.062 0.011 19.726 0.027   3.6 0.0429 0.0043  1.999e-05    Ho
CSP12N     0.0971328 0.0982741 Y 1.062 0.011 19.726 0.027   3.7 0.0429 0.0043  1.999e-05    Ho
CSP12N     0.0971328 0.0982741 g 1.062 0.011 18.601 0.005  -9.2 0.0429 0.0043  2.045e-05    Ho
CSP12N     0.0971328 0.0982741 i 1.062 0.011 19.625 0.010  -5.6 0.0429 0.0043  6.937e-06    Ho
CSP12N     0.0971328 0.0982741 r 1.062 0.011 18.849 0.006 -10.6 0.0429 0.0043  2.303e-05    Ho
CSP13N     0.0477600 0.0487969 B 1.145 0.024 16.962 0.053   3.2 0.0238 0.0024 -6.379e-05    Ho
CSP13N     0.0477600 0.0487969 H 1.145 0.024 17.981 0.033  17.7 0.0238 0.0024  3.474e-06    Ho
CSP13N     0.0477600 0.0487969 J 1.145 0.024 17.731 0.065  18.3 0.0238 0.0024  1.111e-04    Ho
CSP13N     0.0477600 0.0487969 V 1.145 0.024 16.977 0.038   2.0 0.0238 0.0024  3.312e-05    Ho
CSP13N     0.0477600 0.0487969 Y 1.145 0.024 17.942 0.041  18.0 0.0238 0.0024  2.092e-04    Ho
CSP13N     0.0477600 0.0487969 i 1.145 0.024 17.801 0.062   6.2 0.0238 0.0024  4.548e-05    Ho
CSP13N     0.0477600 0.0487969 r 1.145 0.024 17.135 0.029   1.1 0.0238 0.0024  3.523e-05    Ho
CSP13Q     0.0890000 0.0887656 B 0.768 0.243 18.915 0.069   1.0 0.0287 0.0029 -6.860e-04    Ho
CSP13Q     0.0890000 0.0887656 V 0.768 0.243 18.961 0.045  -0.3 0.0287 0.0029 -5.196e-04    Ho
CSP13Q     0.0890000 0.0887656 i 0.768 0.243 19.567 0.111   4.2 0.0287 0.0029 -9.225e-03    Ho
CSP13Q     0.0890000 0.0887656 r 0.768 0.243 19.119 0.051   0.7 0.0287 0.0029 -5.025e-03    Ho
CSP13V     0.0599585 0.0611394 B 1.069 0.049 17.595 0.091  16.8 0.0474 0.0047 -2.706e-03    Ho
CSP13V     0.0599585 0.0611394 J 1.069 0.049 18.400 0.096  21.5 0.0474 0.0047  2.134e-03    Ho
CSP13V     0.0599585 0.0611394 V 1.069 0.049 17.670 0.068  15.5 0.0474 0.0047 -2.712e-03    Ho
CSP13V     0.0599585 0.0611394 Y 1.069 0.049 18.529 0.082  21.5 0.0474 0.0047  2.391e-03    Ho
CSP13V     0.0599585 0.0611394 i 1.069 0.049 18.532 0.043  20.1 0.0474 0.0047  2.530e-04    Ho
CSP13V     0.0599585 0.0611394 r 1.069 0.049 17.835 0.025  15.0 0.0474 0.0047 -5.223e-04    Ho
CSP13Z     0.0788454 0.0800694 B 1.215 0.017 18.167 0.009  -7.2 0.0484 0.0048  2.815e-05    Ho
CSP13Z     0.0788454 0.0800694 J 1.215 0.017 18.907 0.052  -2.3 0.0484 0.0048  1.246e-04    Ho
CSP13Z     0.0788454 0.0800694 V 1.215 0.017 18.193 0.008  -8.4 0.0484 0.0048 -2.945e-05    Ho
CSP13Z     0.0788454 0.0800694 Y 1.215 0.017 19.052 0.047  -2.4 0.0484 0.0048  2.021e-04    Ho
CSP13Z     0.0788454 0.0800694 i 1.215 0.017 18.976 0.016  -4.5 0.0484 0.0048  8.964e-05    Ho
CSP13Z     0.0788454 0.0800694 r 1.215 0.017 18.280 0.009  -9.9 0.0484 0.0048  4.839e-05    Ho
CSP13aad   0.0868000 0.0865709 B 1.193 0.035 18.695 0.059   3.1 0.0206 0.0021 -8.866e-05    Ho
CSP13aad   0.0868000 0.0865709 J 1.193 0.035 19.207 0.124  16.2 0.0206 0.0021  4.895e-04    Ho
CSP13aad   0.0868000 0.0865709 V 1.193 0.035 18.666 0.043   1.9 0.0206 0.0021 -9.891e-05    Ho
CSP13aad   0.0868000 0.0865709 Y 1.193 0.035 19.239 0.070  16.0 0.0206 0.0021  6.131e-04    Ho
CSP13aad   0.0868000 0.0865709 g 1.193 0.035 18.620 0.038   3.0 0.0206 0.0021 -6.535e-05    Ho
CSP13aad   0.0868000 0.0865709 i 1.193 0.035 19.264 0.075   6.0 0.0206 0.0021  2.213e-04    Ho
CSP13aad   0.0868000 0.0865709 r 1.193 0.035 18.692 0.036   0.6 0.0206 0.0021  1.877e-04    Ho
CSP13aaf   0.0775863 0.0787193 B 1.131 0.015 18.269 0.006  -3.6 0.0222 0.0022 -1.379e-05    Ho
CSP13aaf   0.0775863 0.0787193 J 1.131 0.015 18.546 0.092   8.4 0.0222 0.0022  2.040e-05    Ho
CSP13aaf   0.0775863 0.0787193 V 1.131 0.015 18.325 0.006  -5.8 0.0222 0.0022  4.775e-05    Ho
CSP13aaf   0.0775863 0.0787193 Y 1.131 0.015 18.695 0.080   8.2 0.0222 0.0022  1.630e-04    Ho
CSP13aaf   0.0775863 0.0787193 i 1.131 0.015 19.094 0.011  -2.5 0.0222 0.0022  1.775e-05    Ho
CSP13aaf   0.0775863 0.0787193 r 1.131 0.015 18.444 0.006  -7.7 0.0222 0.0022  8.779e-06    Ho
CSP13aam   0.0749481 0.0750921 B 1.138 0.014 17.801 0.008  -3.2 0.1643 0.0164 -2.655e-05    Ho
CSP13aam   0.0749481 0.0750921 J 1.138 0.014 18.854 0.158   7.7 0.1643 0.0164 -2.260e-05    Ho
CSP13aam   0.0749481 0.0750921 V 1.138 0.014 17.951 0.007  -4.4 0.1643 0.0164  4.966e-05    Ho
CSP13aam   0.0749481 0.0750921 i 1.138 0.014 18.966 0.013   1.8 0.1643 0.0164  3.040e-05    Ho
CSP13aam   0.0749481 0.0750921 r 1.138 0.014 18.136 0.007  -3.4 0.1643 0.0164  2.036e-05    Ho
CSP13aao   0.0613575 0.0616022 B 0.700 0.051 18.160 0.072   0.9 0.0444 0.0044 -3.850e-04    Ho
CSP13aao   0.0613575 0.0616022 J 0.700 0.051 18.861 0.224   5.3 0.0444 0.0044 -2.163e-03    Ho
CSP13aao   0.0613575 0.0616022 V 0.700 0.051 18.037 0.050  -0.3 0.0444 0.0044 -5.683e-05    Ho
CSP13aao   0.0613575 0.0616022 Y 0.700 0.051 18.672 0.180   4.1 0.0444 0.0044 -3.077e-03    Ho
CSP13aao   0.0613575 0.0616022 i 0.700 0.051 18.609 0.108   2.8 0.0444 0.0044 -1.468e-03    Ho
CSP13aao   0.0613575 0.0616022 r 0.700 0.051 18.134 0.045  -0.6 0.0444 0.0044 -4.292e-04    Ho
CSP13aaq   0.0597586 0.0597706 B 0.984 0.007 17.985 0.009  -6.9 0.0293 0.0029  2.218e-05    Ho
CSP13aaq   0.0597586 0.0597706 J 0.984 0.007 18.567 0.027  -0.7 0.0293 0.0029  1.537e-05    Ho
CSP13aaq   0.0597586 0.0597706 J 0.984 0.007 18.567 0.027  -2.6 0.0293 0.0029  1.537e-05    Ho
CSP13aaq   0.0597586 0.0597706 V 0.984 0.007 18.042 0.008  -8.0 0.0293 0.0029  2.607e-05    Ho
CSP13aaq   0.0597586 0.0597706 Y 0.984 0.007 18.614 0.042  -2.2 0.0293 0.0029 -4.065e-06    Ho
CSP13aaq   0.0597586 0.0597706 i 0.984 0.007 18.736 0.017  -3.4 0.0293 0.0029  4.455e-06    Ho
CSP13aaq   0.0597586 0.0597706 r 0.984 0.007 18.171 0.009  -8.3 0.0293 0.0029  9.168e-06    Ho
CSP13aay   0.0589592 0.0587551 B 1.142 0.012 18.235 0.007  -1.6 0.0159 0.0016 -2.714e-05    Ho
CSP13aay   0.0589592 0.0587551 J 1.142 0.012 18.739 0.016   4.3 0.0159 0.0016 -1.601e-06    Ho
CSP13aay   0.0589592 0.0587551 V 1.142 0.012 18.198 0.006  -2.9 0.0159 0.0016  3.099e-05    Ho
CSP13aay   0.0589592 0.0587551 Y 1.142 0.012 18.694 0.024   4.2 0.0159 0.0016  2.323e-05    Ho
CSP13aay   0.0589592 0.0587551 i 1.142 0.012 18.836 0.012   1.4 0.0159 0.0016  2.223e-05    Ho
CSP13aay   0.0589592 0.0587551 r 1.142 0.012 18.280 0.007  -3.8 0.0159 0.0016  1.985e-05    Ho
CSP13abl   0.0403721 0.0406288 B 0.812 0.050 21.235 0.057  -5.0 0.0862 0.0086  6.938e-04    Ho
CSP13abl   0.0403721 0.0406288 H 0.812 0.050 17.955 0.061   0.8 0.0862 0.0086 -4.676e-04    Ho
CSP13abl   0.0403721 0.0406288 J 0.812 0.050 18.062 0.044  -0.3 0.0862 0.0086 -1.636e-04    Ho
CSP13abl   0.0403721 0.0406288 V 0.812 0.050 20.174 0.026  -6.4 0.0862 0.0086  6.073e-04    Ho
CSP13abl   0.0403721 0.0406288 Y 0.812 0.050 18.429 0.066   0.3 0.0862 0.0086 -8.417e-04    Ho
CSP13abl   0.0403721 0.0406288 i 0.812 0.050 19.391 0.028  -2.5 0.0862 0.0086  4.373e-04    Ho
CSP13abl   0.0403721 0.0406288 r 0.812 0.050 19.646 0.021  -6.2 0.0862 0.0086  5.700e-04    Ho
CSP13abm   0.0281805 0.0275290 B 1.140 0.009 16.349 0.006  -3.9 0.1485 0.0149 -3.539e-06    Ho
CSP13abm   0.0281805 0.0275290 V 1.140 0.009 16.367 0.006  -5.2 0.1485 0.0149  2.709e-05    Ho
CSP13abm   0.0281805 0.0275290 g 1.140 0.009 16.334 0.006  -4.2 0.1485 0.0149 -1.409e-06    Ho
CSP13abm   0.0281805 0.0275290 i 1.140 0.009 17.150 0.010  -0.9 0.1485 0.0149  1.886e-05    Ho
CSP13abm   0.0281805 0.0275290 r 1.140 0.009 16.438 0.006  -6.1 0.1485 0.0149  7.245e-06    Ho
CSP13abm   0.0281805 0.0275290 u 1.140 0.009 16.962 0.011  -2.3 0.1485 0.0149 -1.074e-05    Ho
CSP13abs   0.0771466 0.0783462 B 1.220 0.018 18.212 0.012  -6.7 0.0208 0.0021  6.910e-05    Ho
CSP13abs   0.0771466 0.0783462 J 1.220 0.018 18.801 0.035   2.4 0.0208 0.0021  1.300e-05    Ho
CSP13abs   0.0771466 0.0783462 V 1.220 0.018 18.274 0.011  -7.8 0.0208 0.0021 -4.614e-06    Ho
CSP13abs   0.0771466 0.0783462 Y 1.220 0.018 18.995 0.055   2.4 0.0208 0.0021  2.425e-05    Ho
CSP13abs   0.0771466 0.0783462 i 1.220 0.018 18.948 0.021  -3.9 0.0208 0.0021  1.307e-04    Ho
CSP13abs   0.0771466 0.0783462 r 1.220 0.018 18.342 0.013  -9.4 0.0208 0.0021  5.734e-05    Ho
CSP13af    0.0499654 0.0511725 B 1.089 0.046 17.328 0.044  13.1 0.0374 0.0037 -1.283e-03    Ho
CSP13af    0.0499654 0.0511725 H 1.089 0.046 18.380 0.050  26.2 0.0374 0.0037  2.747e-04    Ho
CSP13af    0.0499654 0.0511725 J 1.089 0.046 18.429 0.081  22.8 0.0374 0.0037  1.676e-03    Ho
CSP13af    0.0499654 0.0511725 Y 1.089 0.046 18.303 0.071  22.6 0.0374 0.0037  2.300e-03    Ho
CSP13af    0.0499654 0.0511725 i 1.089 0.046 18.190 0.034  15.2 0.0374 0.0037  1.693e-04    Ho
CSP13af    0.0499654 0.0511725 r 1.089 0.046 17.387 0.022  10.1 0.0374 0.0037  2.804e-04    Ho
CSP14aal   0.0774464 0.0785493 B 1.087 0.029 18.102 0.009  -3.6 0.0263 0.0026 -4.279e-05    Ho
CSP14aal   0.0774464 0.0785493 H 1.087 0.029 19.113 0.087   1.7 0.0263 0.0026 -3.932e-05    Ho
CSP14aal   0.0774464 0.0785493 J 1.087 0.029 18.910 0.026   1.2 0.0263 0.0026 -3.878e-05    Ho
CSP14aal   0.0774464 0.0785493 V 1.087 0.029 18.180 0.008  -4.9 0.0263 0.0026  3.636e-05    Ho
CSP14aal   0.0774464 0.0785493 Y 1.087 0.029 18.994 0.039   1.1 0.0263 0.0026 -1.113e-04    Ho
CSP14aal   0.0774464 0.0785493 i 1.087 0.029 19.105 0.015  -0.4 0.0263 0.0026  1.916e-05    Ho
CSP14aal   0.0774464 0.0785493 r 1.087 0.029 18.344 0.010  -5.4 0.0263 0.0026  1.213e-04    Ho
CSP14aaq   0.0359133 0.0361755 B 0.905 0.015 16.639 0.014  -6.7 0.0524 0.0052  7.266e-05    Ho
CSP14aaq   0.0359133 0.0361755 V 0.905 0.015 16.724 0.015  -8.0 0.0524 0.0052  3.761e-05    Ho
CSP14aaq   0.0359133 0.0361755 g 0.905 0.015 16.644 0.014  -6.9 0.0524 0.0052  7.173e-05    Ho
CSP14aaq   0.0359133 0.0361755 i 0.905 0.015 17.404 0.030  -3.6 0.0524 0.0052  5.993e-05    Ho
